year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",81,12,6.83,0,4.18,0,0.99,0,0,887,585,0,166,0,136
2025,11,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",32,2,0.57,0,0,0,1.43,1,0,59,24,0,0,0,35
2025,11,F9,Frontier Airlines,BTV,"Burlington, VT: Patrick Leahy Burlington International",6,1,0,0,0,0,1,0,0,95,0,0,0,0,95
2025,11,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",70,21,6.89,0.47,5.76,0,7.88,1,0,1827,556,11,233,0,1027
2025,11,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",8,2,0.84,0,1.16,0,0,0,0,43,21,0,22,0,0
2025,11,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",242,62,19.6,1.29,15.14,0,25.97,5,0,5244,1815,67,715,0,2647
2025,11,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",23,7,4.02,0,1.54,0,1.43,0,0,516,270,0,72,0,174
2025,11,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",18,3,0.26,0,0.15,0,2.59,0,0,195,20,0,12,0,163
2025,11,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",507,113,22.99,1.14,15.85,0,73.03,5,1,9567,2476,54,678,0,6359
2025,11,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",281,56,17.42,0.64,10.01,0,27.93,7,0,4859,954,112,963,0,2830
2025,11,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",37,5,0.96,0,1.03,0,3.01,0,0,427,241,0,73,0,113
2025,11,F9,Frontier Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",283,57,14.62,0.01,10.41,0,31.96,4,0,5432,1515,1,405,0,3511
2025,11,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",82,13,0.29,0,9.6,0,3.11,0,0,892,11,0,682,0,199
2025,11,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1936,297,73.62,3.72,77.84,0,141.82,16,0,24857,5160,282,2755,0,16660
2025,11,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",867,242,45.52,3.17,101.04,0,92.27,20,2,25000,5299,462,7952,0,11287
2025,11,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",16,2,0.86,0,0.58,0,0.56,0,0,41,19,0,11,0,11
2025,11,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",195,35,7.39,0.88,7.09,0,19.64,3,1,1749,356,30,241,0,1122
2025,11,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",64,12,4.11,0,2.17,0,5.71,0,0,1007,221,0,115,0,671
2025,11,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",89,32,7.48,0.44,15.47,0,8.61,4,0,2223,518,27,908,0,770
2025,11,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",13,2,0,0,0,0,2,0,0,222,0,0,0,0,222
2025,11,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",165,38,11,1.89,11.95,0,13.15,8,1,3505,662,58,1435,0,1350
2025,11,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",14,3,0.64,0,0.63,0,1.73,0,0,136,13,0,12,0,111
2025,11,F9,Frontier Airlines,GEG,"Spokane, WA: Spokane International",13,2,0,0,1.43,0,0.57,0,0,59,0,0,46,0,13
2025,11,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",36,8,3.1,0,2.79,0,2.11,1,0,845,177,0,137,0,531
2025,11,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",124,35,12.58,0.63,9.94,0,11.85,2,0,2973,1448,72,554,0,899
2025,11,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",392,95,23.25,0.99,40.62,0,30.13,10,0,8390,2583,74,2497,0,3236
2025,11,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",75,13,4.44,0,2.48,0,6.08,1,0,1110,410,0,75,0,625
2025,11,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",70,13,3.4,0,2.45,0,7.16,0,0,1148,231,0,159,0,758
2025,11,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",56,13,5.44,0,3.27,0,4.28,1,0,1102,568,0,219,0,315
2025,11,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",298,53,18.72,1,14.77,0,18.51,5,0,4802,2734,116,527,0,1425
2025,11,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",971,219,45.15,1.18,71.69,0,100.98,9,0,18832,4161,104,4022,0,10545
2025,11,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",488,99,23.68,0.86,30.44,0,44.02,14,0,7819,1350,67,1795,0,4607
2025,11,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",207,87,13.93,0,47.43,0,25.63,7,0,8561,1427,0,4925,0,2209
2025,11,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",58,6,3.78,0,1.22,0,1,0,0,329,248,0,43,0,38
2025,11,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1345,320,70.25,1.65,91.3,0,156.79,21,0,32400,7191,478,7653,0,17078
2025,11,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",8,2,0,0,0,0,2,0,0,126,0,0,0,0,126
2025,11,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",222,62,17.6,1.16,10.94,0,32.31,10,1,6714,1142,60,1243,0,4269
2025,11,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",18,4,1.8,0,0,0,2.2,0,0,423,85,0,0,0,338
2025,11,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",336,91,25.02,2.01,22.16,0,41.82,8,0,8966,2510,79,1654,0,4723
2025,11,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",11,2,0.5,0,0.67,0,0.83,0,0,81,21,0,27,0,33
2025,11,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",19,4,0.01,0,0.05,0,3.94,0,0,431,1,0,5,0,425
2025,11,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",85,15,3.17,0.77,5.66,0,5.4,0,0,757,188,49,154,0,366
2025,11,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66,12,3.91,0,1.41,0,6.67,0,0,853,309,0,91,0,453
2025,11,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",20,6,2,0,1.67,0,2.33,1,0,331,110,0,100,0,121
2025,11,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Okc Will Rogers International",53,11,4.64,0,1.99,0,4.37,1,0,1004,385,0,92,0,527
2025,11,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",26,6,3.47,0,0.5,0,2.03,0,0,582,285,0,18,0,279
2025,11,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",214,47,9.28,1,10.58,0,26.13,1,1,2670,428,112,507,0,1623
2025,11,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",390,125,21.25,0.99,38.17,0,64.58,33,0,16714,2641,811,6171,0,7091
2025,11,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",33,4,2.33,0,0.47,0,1.2,1,0,235,181,0,17,0,37
2025,11,F9,Frontier Airlines,PAE,"Everett, WA: Seattle Paine Field International",22,4,0,0,2.11,0,1.89,0,0,145,0,0,54,0,91
2025,11,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29,12,3.32,0,5.06,0,3.61,1,0,680,161,0,252,0,267
2025,11,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",87,8,1.98,0.84,0.39,0,4.79,0,0,340,73,70,20,0,177
2025,11,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",780,191,46.58,2.17,35.1,0,107.15,20,1,16185,3958,59,1973,0,10195
2025,11,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",662,205,33.47,1.91,96.06,0,73.56,16,0,18499,2839,619,7103,0,7938
2025,11,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",39,4,0.2,0.21,1.1,0,2.48,0,0,347,19,20,90,0,218
2025,11,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",19,3,2,0,0,0,1,1,0,201,108,0,0,0,93
2025,11,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",19,1,1,0,0,0,0,0,0,43,43,0,0,0,0
2025,11,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",13,4,0.39,0,1.55,0,2.06,0,0,285,46,0,60,0,179
2025,11,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",386,97,26,0.07,18.13,0,52.8,9,0,8452,2339,6,961,0,5146
2025,11,F9,Frontier Airlines,RIC,"Richmond, VA: Richmond International",18,4,1.37,1,0.19,0,1.44,1,0,188,51,86,4,0,47
2025,11,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",34,5,2.32,0,0.68,0,2,0,0,281,78,0,23,0,180
2025,11,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",107,23,5.61,0.56,10.85,0,5.97,2,0,1368,522,28,392,0,426
2025,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",186,47,14.29,1,17.5,0,14.21,2,1,3061,942,37,857,0,1225
2025,11,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",94,9,5.94,0,1.06,0,2,0,0,389,310,0,47,0,32
2025,11,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",128,26,7.11,0.13,9.73,0,9.03,2,0,1626,569,7,427,0,623
2025,11,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",305,104,16.83,0,57.94,0,29.23,4,0,7116,756,0,4354,0,2006
2025,11,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",18,3,1.94,0,0.06,0,1,0,0,159,75,0,1,0,83
2025,11,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",347,107,31.37,2.02,30.52,0,43.1,4,1,8800,2819,76,1569,0,4336
2025,11,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",279,43,13.46,0.06,9.42,0,20.06,4,0,3722,1802,13,396,0,1511
2025,11,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",53,12,5.39,0,3.37,0,3.25,0,0,392,215,0,91,0,86
2025,11,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",86,12,3.08,0,3.2,0,5.72,2,0,526,142,0,123,0,261
2025,11,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",16,5,0.01,0,2.03,0,2.97,0,0,347,1,0,87,0,259
2025,11,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",122,18,6.01,0.37,3.55,0,8.06,2,1,1196,354,80,233,0,529
2025,11,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",14,6,0,0.13,4.44,0,1.42,1,0,337,0,6,281,0,50
2025,11,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",513,124,31.64,0,33.17,0,59.18,14,0,10672,1601,0,1734,0,7337
2025,11,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",64,13,3.2,0,5.07,0,4.74,0,0,988,226,0,349,0,413
2025,11,F9,Frontier Airlines,TUL,"Tulsa, OK: Tulsa International",8,2,0.72,0,0,0,1.28,0,0,247,89,0,0,0,158
2025,11,F9,Frontier Airlines,TUS,"Tucson, AZ: Tucson International",30,4,0.88,0,1,0,2.12,1,0,298,72,0,38,0,188
2025,11,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",13,2,0.33,0,0,0,1.67,0,0,38,6,0,0,0,32
2025,11,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",171,30,4.72,3.36,9.56,0.43,11.93,0,0,1976,289,280,603,13,791
2025,11,G4,Allegiant Air,ALB,"Albany, NY: Albany International",59,5,2.13,0,1.51,0,1.37,0,1,199,102,0,53,0,44
2025,11,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",129,23,5.56,0,2.39,0,15.06,0,1,1548,588,0,97,0,863
2025,11,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",49,16,4.12,0.49,8.32,0,3.08,0,0,1118,388,63,500,0,167
2025,11,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",268,66,11.94,3.06,13.36,0,37.64,0,0,6038,764,239,598,0,4437
2025,11,G4,Allegiant Air,AZA,"Phoenix, AZ: Mesa Gateway",547,118,17.58,5.92,41.42,0,53.08,3,0,12267,3627,1021,2368,0,5251
2025,11,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",44,8,2.18,1,2.31,0,2.51,0,0,507,66,144,178,0,119
2025,11,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",27,3,0.41,0.74,0.64,0.62,0.59,0,0,90,14,14,19,23,20
2025,11,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30,5,2.02,0,0.88,0,2.1,0,0,201,36,0,24,0,141
2025,11,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",77,11,0.74,0,5.63,0.63,4,5,1,375,20,0,157,10,188
2025,11,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",78,16,6.05,3.55,2.36,0,4.04,1,0,923,449,113,104,0,257
2025,11,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18,4,1.4,0,0.43,0,2.17,0,0,396,137,0,51,0,208
2025,11,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",174,47,6.47,5.73,13.52,0,21.28,1,0,5251,1356,1082,941,0,1872
2025,11,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",29,9,4.49,0,1.15,0.95,2.41,0,1,441,229,0,33,19,160
2025,11,G4,Allegiant Air,BOS,"Boston, MA: Logan International",54,4,0,0,4,0,0,1,0,101,0,0,101,0,0
2025,11,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",22,3,0,0,1.13,0,1.88,2,1,101,0,0,17,0,84
2025,11,G4,Allegiant Air,CAE,"Columbia, SC: Columbia Metropolitan",18,4,0.05,1.65,0,0,2.3,0,0,388,6,172,0,0,210
2025,11,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",61,9,3.66,0,0.8,0,4.54,0,0,685,261,0,69,0,355
2025,11,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",40,14,4.1,0.29,4.53,0,5.08,0,0,985,266,6,412,0,301
2025,11,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9,5,1.59,0,0.16,0,3.25,0,0,205,66,0,10,0,129
2025,11,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",72,14,3.06,0.49,4.95,0,5.49,2,2,1015,360,33,181,0,441
2025,11,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9,5,2.14,1,1.3,0,0.56,0,0,487,223,193,53,0,18
2025,11,G4,Allegiant Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27,2,0.77,0,1.02,0,0.21,0,0,173,119,0,22,0,32
2025,11,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",249,63,14.47,3,14.81,0,30.73,3,0,5949,1271,1624,730,0,2324
2025,11,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27,6,3.25,0.81,0.67,0,1.28,0,0,457,355,21,41,0,40
2025,11,G4,Allegiant Air,DEN,"Denver, CO: Denver International",18,5,2,0,1.07,0,1.93,0,0,484,354,0,31,0,99
2025,11,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",170,26,5.18,6.19,4.52,0,10.11,8,1,5258,679,2312,627,0,1640
2025,11,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",29,6,3.22,0,2.46,0,0.32,0,0,374,253,0,87,0,34
2025,11,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",27,5,3.14,0,0.16,0,1.7,0,0,371,281,0,7,0,83
2025,11,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",18,2,0.09,0,0.4,0,1.51,0,0,73,5,0,6,0,62
2025,11,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",55,6,0,0,6,0,0,1,0,1014,0,0,1014,0,0
2025,11,G4,Allegiant Air,EYW,"Key West, FL: Key West International",73,15,1.49,1.68,8.41,0,3.41,0,0,1020,202,163,358,0,297
2025,11,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",49,6,2.91,1,1.9,0,0.19,0,0,192,82,50,52,0,8
2025,11,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",63,9,1,2,1.86,0,4.14,2,0,631,39,248,78,0,266
2025,11,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",13,3,1.14,0,1.15,0,0.72,0,0,144,81,0,35,0,28
2025,11,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",307,120,22.1,5.23,31.93,0,60.75,3,0,10570,1452,2114,2792,0,4212
2025,11,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",122,37,11.77,2.12,4.68,0,18.43,0,0,2578,1282,68,301,0,927
2025,11,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",75,10,3.6,1.76,3.69,0,0.94,1,0,778,310,169,219,0,80
2025,11,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",70,17,1.89,1.72,7.05,0.71,5.63,0,0,788,71,129,239,32,317
2025,11,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",18,3,1.53,1,0.4,0,0.07,0,0,1047,51,982,12,0,2
2025,11,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",17,1,0,0,1,0,0,0,0,21,0,0,21,0,0
2025,11,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",20,2,0.86,0,0.14,0,1,0,1,130,67,0,11,0,52
2025,11,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",189,54,12.88,1.88,12.26,0,26.98,0,1,3084,578,108,566,0,1832
2025,11,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9,2,0,0,0.56,0,1.44,0,0,74,0,0,20,0,54
2025,11,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",37,11,3.45,0.47,3.43,0,3.64,0,0,946,146,78,512,0,210
2025,11,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",18,3,0.9,0,0.91,0,1.18,0,0,134,47,0,25,0,62
2025,11,G4,Allegiant Air,GUF,"Gulf Shores, AL: Gulf Shores International Jack Edwards Field",49,4,0,1,0,0,3,1,0,155,0,63,0,0,92
2025,11,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",19,4,2.43,0,0.55,0,1.02,0,0,216,149,0,10,0,57
2025,11,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",19,3,0.96,0,0.33,0,1.71,0,0,71,24,0,8,0,39
2025,11,G4,Allegiant Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",5,1,0,0.32,0.17,0,0.52,0,0,60,0,19,10,0,31
2025,11,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",31,12,4.21,0.8,1.77,0,5.21,2,0,812,346,156,77,0,233
2025,11,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",50,7,1.4,1,1.92,0,2.68,0,0,382,72,34,60,0,216
2025,11,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",28,5,2.25,0,1.04,0,1.71,0,0,660,368,0,100,0,192
2025,11,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",23,3,1.98,0,0.19,0,0.83,0,0,225,122,0,5,0,98
2025,11,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",45,10,4.84,0.98,1.34,0,2.84,0,1,772,440,41,51,0,240
2025,11,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",100,19,3.17,1.28,4.18,0,10.37,0,0,1251,227,160,176,0,688
2025,11,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",79,21,2.53,0.94,9.04,0,8.5,1,0,1511,130,116,651,0,614
2025,11,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",604,143,13.9,12.91,67.83,0,48.36,17,0,12107,1928,2139,4552,0,3488
2025,11,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",13,2,0.4,0,0.76,0,0.84,0,0,79,6,0,19,0,54
2025,11,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",68,8,2.96,0.39,1.65,0,2.99,0,0,320,117,12,53,0,138
2025,11,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",64,19,7.43,1.14,5.06,0,5.36,0,0,1380,736,38,164,0,442
2025,11,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,2,0.06,0.85,0.15,0,0.94,0,0,145,2,95,17,0,31
2025,11,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",11,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2025,11,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",25,5,0.92,0,3.08,0,1,0,0,191,83,0,68,0,40
2025,11,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",64,11,0.21,1.61,4.57,0,4.6,0,1,510,14,143,136,0,217
2025,11,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",36,6,1.31,0,1.52,0,3.18,0,0,210,67,0,42,0,101
2025,11,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",45,9,1.78,0,2.94,0,4.28,0,0,478,71,0,126,0,281
2025,11,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",45,5,2.44,0,1,0,1.56,0,0,187,86,0,40,0,61
2025,11,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",21,4,1.16,0,0.65,0,2.19,0,0,319,139,0,17,0,163
2025,11,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",29,5,1,0,4,0,0,2,0,172,50,0,122,0,0
2025,11,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",47,9,1.98,2,4.25,0,0.77,0,0,675,200,321,111,0,43
2025,11,G4,Allegiant Air,MOT,"Minot, ND: Minot International",24,7,3.09,0,2.42,0,1.5,0,0,236,125,0,67,0,44
2025,11,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9,4,2.46,0,0.21,0,1.32,0,0,237,152,0,7,0,78
2025,11,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",26,3,2,0,0.03,0,0.97,2,0,90,61,0,1,0,28
2025,11,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",63,5,0.66,0,3.33,0,1.02,0,0,436,40,0,206,0,190
2025,11,G4,Allegiant Air,OAK,"Oakland, CA: Oakland International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",56,5,1.58,0.88,0.85,0,1.69,0,0,384,168,30,81,0,105
2025,11,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",27,3,1.77,0,0.23,0,1,0,1,125,43,0,7,0,75
2025,11,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",40,12,3.43,0,5.42,0,3.14,0,0,1468,172,0,1035,0,261
2025,11,G4,Allegiant Air,PDX,"Portland, OR: Portland International",13,3,1,0,1,0,1,0,0,220,20,0,16,0,184
2025,11,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",605,127,24.12,6.62,64.37,1.02,30.87,4,0,8254,2164,950,3238,83,1819
2025,11,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",35,7,2.24,1,2.19,0,1.57,0,0,811,156,343,270,0,42
2025,11,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",102,11,1,0.55,3.65,0,5.79,3,3,868,39,20,258,0,551
2025,11,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",661,203,36.98,7.69,66.16,0.14,92.03,2,5,15535,2826,616,4078,10,8005
